Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04002_001,SE_A04002_002,SE_A04002_003,SE_A04002_004,SE_A04002_005,SE_A04002_006,SE_A04002_007,SE_A04002_008,SE_A04002_009,SE_A04002_010,SE_A04002_011,SE_A04002_012,SE_A04002_013,SE_A04002_014,SE_A04002_015,SE_A04002_016,SE_A04002_017,SE_A04002_018,SE_A04002_019,SE_A04002_020,SE_A04002_021,SE_A04002_022,SE_A04002_023,SE_A04002_024,SE_A04002_025,SE_A04002_026,SE_A04002_027,SE_A04002_028,SE_A04002_029,SE_A04002_030,SE_A04002_031,PCT_SE_A04002_002,PCT_SE_A04002_003,PCT_SE_A04002_004,PCT_SE_A04002_005,PCT_SE_A04002_006,PCT_SE_A04002_007,PCT_SE_A04002_008,PCT_SE_A04002_009,PCT_SE_A04002_010,PCT_SE_A04002_011,PCT_SE_A04002_012,PCT_SE_A04002_013,PCT_SE_A04002_014,PCT_SE_A04002_015,PCT_SE_A04002_016,PCT_SE_A04002_017,PCT_SE_A04002_018,PCT_SE_A04002_019,PCT_SE_A04002_020,PCT_SE_A04002_021,PCT_SE_A04002_022,PCT_SE_A04002_023,PCT_SE_A04002_024,PCT_SE_A04002_025,PCT_SE_A04002_026,PCT_SE_A04002_027,PCT_SE_A04002_028,PCT_SE_A04002_029,PCT_SE_A04002_030,PCT_SE_A04002_031,SE_A03002_001,SE_A03002_002,SE_A03002_003,SE_A03002_020,SE_A03002_021,SE_A03002_004,SE_A03002_005,SE_A03002_006,SE_A03002_007,SE_A03002_008,SE_A03002_009,SE_A03002_010,SE_A03002_011,SE_A03002_012,SE_A03002_022,SE_A03002_023,SE_A03002_024,SE_A03002_013,SE_A03002_014,SE_A03002_015,SE_A03002_016,SE_A03002_017,SE_A03002_018,SE_A03002_019,SE_A03002_025,PCT_SE_A03002_002,PCT_SE_A03002_003,PCT_SE_A03002_020,PCT_SE_A03002_021,PCT_SE_A03002_004,PCT_SE_A03002_005,PCT_SE_A03002_006,PCT_SE_A03002_007,PCT_SE_A03002_008,PCT_SE_A03002_009,PCT_SE_A03002_010,PCT_SE_A03002_011,PCT_SE_A03002_012,PCT_SE_A03002_022,PCT_SE_A03002_023,PCT_SE_A03002_024,PCT_SE_A03002_013,PCT_SE_A03002_014,PCT_SE_A03002_015,PCT_SE_A03002_016,PCT_SE_A03002_017,PCT_SE_A03002_018,PCT_SE_A03002_019,PCT_SE_A03002_025
"06037311700","Census Tract 3117, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037311700","Census Tract 3117",,,,5852,3546,144,0,596,10,206,1350,60.59,2.46,0,10.18,0.17,3.52,23.07,5852,4386,1466,468,29,19,9,408,0,382,0,0,16,10,0,467,175,0,27,0,34,0,231,0,0,0,66,0,56,0,10,74.95,25.05,8,0.5,0.32,0.15,6.97,0,6.53,0,0,0.27,0.17,0,7.98,2.99,0,0.46,0,0.58,0,3.95,0,0,0,1.13,0,0.96,0,0.17,596,0,0,0,0,0,138,143,0,0,58,42,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,23.15,23.99,0,0,9.73,7.05,0,0,0,0,0,0,0,0,0,36.07,0,0,0
"06037311801","Census Tract 3118.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037311801","Census Tract 3118.01",,,,2922,1892,104,23,155,0,233,515,64.75,3.56,0.79,5.3,0,7.97,17.62,2922,1856,1066,669,14,62,0,189,0,123,0,0,0,66,0,85,0,62,0,11,0,0,0,0,0,12,47,0,40,0,7,63.52,36.48,22.9,0.48,2.12,0,6.47,0,4.21,0,0,0,2.26,0,2.91,0,2.12,0,0.38,0,0,0,0,0,0.41,1.61,0,1.37,0,0.24,155,0,0,0,0,0,70,41,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,45.16,26.45,0,0,21.94,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45
"06037311802","Census Tract 3118.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037311802","Census Tract 3118.02",,,,4200,2241,329,48,432,0,808,342,53.36,7.83,1.14,10.29,0,19.24,8.14,4200,2578,1622,995,33,6,0,243,9,96,0,0,0,138,0,200,7,0,0,72,121,0,0,0,0,0,145,15,0,0,130,61.38,38.62,23.69,0.79,0.14,0,5.79,0.21,2.29,0,0,0,3.29,0,4.76,0.17,0,0,1.71,2.88,0,0,0,0,0,3.45,0.36,0,0,3.1,432,117,0,0,0,40,32,165,0,0,8,37,0,0,0,0,0,0,0,0,15,7,0,11,0,27.08,0,0,0,9.26,7.41,38.19,0,0,1.85,8.56,0,0,0,0,0,0,0,0,3.47,1.62,0,2.55,0
"06037320101","Census Tract 3201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037320101","Census Tract 3201.01",,,,3402,1204,89,96,123,0,1132,758,35.39,2.62,2.82,3.62,0,33.27,22.28,3402,424,2978,2613,0,0,0,194,0,135,0,0,0,59,0,95,0,0,50,18,0,0,27,0,0,0,76,50,16,0,10,12.46,87.54,76.81,0,0,0,5.7,0,3.97,0,0,0,1.73,0,2.79,0,0,1.47,0.53,0,0,0.79,0,0,0,2.23,1.47,0.47,0,0.29,123,104,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.55,0,0,0,0,0,15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037320102","Census Tract 3201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037320102","Census Tract 3201.02",,,,3681,998,4,19,121,0,2111,428,27.11,0.11,0.52,3.29,0,57.35,11.63,3681,166,3515,2706,24,7,0,769,0,193,37,12,0,527,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4.51,95.49,73.51,0.65,0.19,0,20.89,0,5.24,1.01,0.33,0,14.32,0,0.24,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,30,0,0,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79,0,0,49.59,25.62,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037320201","Census Tract 3202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037320201","Census Tract 3202.01",,,,4058,1494,11,0,25,0,1297,1231,36.82,0.27,0,0.62,0,31.96,30.34,4058,201,3857,3612,0,0,0,139,10,69,0,0,0,60,0,53,0,0,0,0,53,0,0,0,0,0,53,23,0,0,30,4.95,95.05,89.01,0,0,0,3.43,0.25,1.7,0,0,0,1.48,0,1.31,0,0,0,0,1.31,0,0,0,0,0,1.31,0.57,0,0,0.74,25,0,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037320202","Census Tract 3202.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037320202","Census Tract 3202.02",,,,6000,1408,8,163,79,0,2421,1921,23.47,0.13,2.72,1.32,0,40.35,32.02,6000,555,5445,4983,16,5,0,355,0,274,0,18,0,63,0,21,0,0,0,0,21,0,0,0,0,0,65,4,0,0,61,9.25,90.75,83.05,0.27,0.08,0,5.92,0,4.57,0,0.3,0,1.05,0,0.35,0,0,0,0,0.35,0,0,0,0,0,1.08,0.07,0,0,1.02,79,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,17.72,0,0,0,0,0,0,0,0,0,0,82.28,0,0,0
"06037320300","Census Tract 3203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037320300","Census Tract 3203",,,,6575,1993,110,216,173,0,2086,1997,30.31,1.67,3.29,2.63,0,31.73,30.37,6575,517,6058,4862,0,20,19,660,0,159,21,28,0,452,0,269,0,24,0,0,0,0,245,0,0,0,228,0,0,0,228,7.86,92.14,73.95,0,0.3,0.29,10.04,0,2.42,0.32,0.43,0,6.87,0,4.09,0,0.37,0,0,0,0,3.73,0,0,0,3.47,0,0,0,3.47,173,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,75.72,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28,0,0,0
"06037400205","Census Tract 4002.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400205",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400205","Census Tract 4002.05",,,,2478,1214,294,8,408,0,141,413,48.99,11.86,0.32,16.46,0,5.69,16.67,2478,2084,394,264,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,28,11,0,30,84.1,15.9,10.65,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,1.13,0.44,0,1.21,408,69,0,0,0,0,183,103,0,0,0,5,0,0,0,0,0,0,0,30,18,0,0,0,0,16.91,0,0,0,0,44.85,25.25,0,0,0,1.23,0,0,0,0,0,0,0,7.35,4.41,0,0,0,0
"06037400206","Census Tract 4002.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400206",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400206","Census Tract 4002.06",,,,5525,3044,55,28,946,38,639,775,55.1,1,0.51,17.12,0.69,11.57,14.03,5525,4263,1262,1048,34,0,0,50,0,50,0,0,0,0,0,111,38,0,0,38,0,0,3,0,32,0,19,0,19,0,0,77.16,22.84,18.97,0.62,0,0,0.9,0,0.9,0,0,0,0,0,2.01,0.69,0,0,0.69,0,0,0.05,0,0.58,0,0.34,0,0.34,0,0,946,23,0,0,0,0,488,91,0,0,36,182,0,0,0,0,0,56,0,40,0,12,0,0,18,2.43,0,0,0,0,51.59,9.62,0,0,3.81,19.24,0,0,0,0,0,5.92,0,4.23,0,1.27,0,0,1.9
"06037400207","Census Tract 4002.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400207",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400207","Census Tract 4002.07",,,,4627,2846,88,156,542,0,327,668,61.51,1.9,3.37,11.71,0,7.07,14.44,4627,3199,1428,1201,0,0,0,95,10,0,0,9,0,76,0,46,0,0,15,0,0,0,31,0,0,0,86,39,47,0,0,69.14,30.86,25.96,0,0,0,2.05,0.22,0,0,0.19,0,1.64,0,0.99,0,0,0.32,0,0,0,0.67,0,0,0,1.86,0.84,1.02,0,0,542,41,0,0,0,0,199,86,0,0,66,27,0,0,0,0,0,0,0,0,7,28,0,0,88,7.56,0,0,0,0,36.72,15.87,0,0,12.18,4.98,0,0,0,0,0,0,0,0,1.29,5.17,0,0,16.24
"06037400208","Census Tract 4002.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400208",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400208","Census Tract 4002.08",,,,1388,1038,0,0,132,0,67,151,74.78,0,0,9.51,0,4.83,10.88,1388,1176,212,168,0,0,0,31,0,0,0,0,0,31,0,13,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,84.73,15.27,12.1,0,0,0,2.23,0,0,0,0,0,2.23,0,0.94,0,0,0.5,0.43,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,129,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.73,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037400209","Census Tract 4002.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400209",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400209","Census Tract 4002.09",,,,4581,2343,348,12,864,0,354,660,51.15,7.6,0.26,18.86,0,7.73,14.41,4581,3633,948,796,97,31,0,0,0,0,0,0,0,0,0,24,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,79.31,20.69,17.38,2.12,0.68,0,0,0,0,0,0,0,0,0,0.52,0,0.11,0,0,0.41,0,0,0,0,0,0,0,0,0,0,864,120,0,0,0,0,279,139,0,20,83,181,0,0,0,0,0,0,0,0,0,42,0,0,0,13.89,0,0,0,0,32.29,16.09,0,2.31,9.61,20.95,0,0,0,0,0,0,0,0,0,4.86,0,0,0
"06037400304","Census Tract 4003.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400304","Census Tract 4003.04",,,,8310,3085,238,136,1840,85,1145,1781,37.12,2.86,1.64,22.14,1.02,13.78,21.43,8310,5079,3231,2512,0,10,0,519,0,158,0,0,0,361,0,113,113,0,0,0,0,0,0,0,0,0,77,0,77,0,0,61.12,38.88,30.23,0,0.12,0,6.25,0,1.9,0,0,0,4.34,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0.93,0,0.93,0,0,1840,83,0,0,0,0,701,434,0,0,78,0,0,0,0,0,0,0,0,489,16,39,0,0,0,4.51,0,0,0,0,38.1,23.59,0,0,4.24,0,0,0,0,0,0,0,0,26.58,0.87,2.12,0,0,0
"06037400402","Census Tract 4004.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400402","Census Tract 4004.02",,,,4185,2341,113,0,715,0,217,799,55.94,2.7,0,17.08,0,5.19,19.09,4185,2937,1248,791,5,199,0,87,0,0,29,0,0,58,0,93,0,0,36,16,0,0,41,0,0,0,73,23,32,0,18,70.18,29.82,18.9,0.12,4.76,0,2.08,0,0,0.69,0,0,1.39,0,2.22,0,0,0.86,0.38,0,0,0.98,0,0,0,1.74,0.55,0.76,0,0.43,715,0,0,0,0,0,342,194,0,0,102,0,0,0,0,0,0,0,0,33,0,44,0,0,0,0,0,0,0,0,47.83,27.13,0,0,14.27,0,0,0,0,0,0,0,0,4.62,0,6.15,0,0,0
"06037400403","Census Tract 4004.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400403","Census Tract 4004.03",,,,4123,2114,208,15,318,0,536,932,51.27,5.04,0.36,7.71,0,13,22.6,4123,2292,1831,1426,36,0,0,134,35,3,0,0,0,96,0,133,19,0,0,104,0,0,10,0,0,0,102,0,29,0,73,55.59,44.41,34.59,0.87,0,0,3.25,0.85,0.07,0,0,0,2.33,0,3.23,0.46,0,0,2.52,0,0,0.24,0,0,0,2.47,0,0.7,0,1.77,318,0,0,0,0,0,117,130,0,0,7,7,0,0,0,0,0,0,0,13,0,0,0,0,44,0,0,0,0,0,36.79,40.88,0,0,2.2,2.2,0,0,0,0,0,0,0,4.09,0,0,0,0,13.84
"06037400404","Census Tract 4004.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400404","Census Tract 4004.04",,,,4039,2861,0,25,510,0,96,547,70.83,0,0.62,12.63,0,2.38,13.54,4039,3375,664,424,12,117,37,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,83.56,16.44,10.5,0.3,2.9,0.92,0.52,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1.31,1.31,0,0,0,510,0,0,0,0,37,153,44,0,0,141,52,0,0,0,0,0,0,0,0,0,57,0,0,26,0,0,0,0,7.25,30,8.63,0,0,27.65,10.2,0,0,0,0,0,0,0,0,0,11.18,0,0,5.1
"06037400501","Census Tract 4005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400501","Census Tract 4005.01",,,,1897,1418,0,0,149,81,113,136,74.75,0,0,7.85,4.27,5.96,7.17,1897,1578,319,285,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,83.18,16.82,15.02,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,0,149,1,0,0,0,0,89,4,0,1,5,31,0,0,0,0,0,0,0,18,0,0,0,0,0,0.67,0,0,0,0,59.73,2.68,0,0.67,3.36,20.81,0,0,0,0,0,0,0,12.08,0,0,0,0,0
"06037400602","Census Tract 4006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400602","Census Tract 4006.02",,,,4382,1187,115,34,214,0,1556,1276,27.09,2.62,0.78,4.88,0,35.51,29.12,4382,957,3425,2860,0,6,0,411,40,72,58,0,0,241,0,18,0,0,0,0,18,0,0,0,0,0,130,0,60,0,70,21.84,78.16,65.27,0,0.14,0,9.38,0.91,1.64,1.32,0,0,5.5,0,0.41,0,0,0,0,0.41,0,0,0,0,0,2.97,0,1.37,0,1.6,214,64,0,0,21,0,37,59,0,16,7,9,0,0,0,0,0,0,0,0,0,0,0,1,0,29.91,0,0,9.81,0,17.29,27.57,0,7.48,3.27,4.21,0,0,0,0,0,0,0,0,0,0,0,0.47,0
"06037400603","Census Tract 4006.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400603","Census Tract 4006.03",,,,4947,2067,195,49,910,0,436,1290,41.78,3.94,0.99,18.39,0,8.81,26.08,4947,2500,2447,1908,12,32,0,321,0,48,83,8,0,182,0,136,99,0,0,0,25,0,12,0,0,0,38,10,5,0,23,50.54,49.46,38.57,0.24,0.65,0,6.49,0,0.97,1.68,0.16,0,3.68,0,2.75,2,0,0,0,0.51,0,0.24,0,0,0,0.77,0.2,0.1,0,0.46,910,28,0,0,0,0,288,377,0,0,7,25,0,0,0,0,0,0,0,18,9,104,0,0,54,3.08,0,0,0,0,31.65,41.43,0,0,0.77,2.75,0,0,0,0,0,0,0,1.98,0.99,11.43,0,0,5.93
"06037400605","Census Tract 4006.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400605",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400605","Census Tract 4006.05",,,,7178,2343,205,0,2688,2,652,1288,32.64,2.86,0,37.45,0.03,9.08,17.94,7178,4867,2311,1774,79,18,2,259,0,112,0,130,0,17,0,77,0,0,9,0,11,0,57,0,0,0,102,54,30,0,18,67.8,32.2,24.71,1.1,0.25,0.03,3.61,0,1.56,0,1.81,0,0.24,0,1.07,0,0,0.13,0,0.15,0,0.79,0,0,0,1.42,0.75,0.42,0,0.25,2688,32,0,0,0,0,1134,830,0,25,67,80,0,0,0,24,0,68,0,95,35,70,0,116,112,1.19,0,0,0,0,42.19,30.88,0,0.93,2.49,2.98,0,0,0,0.89,0,2.53,0,3.53,1.3,2.6,0,4.32,4.17
"06037400801","Census Tract 4008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037400801","Census Tract 4008.01",,,,6935,3625,119,80,1385,0,643,1083,52.27,1.72,1.15,19.97,0,9.27,15.62,6935,4686,2249,1571,20,20,0,311,0,92,6,24,0,189,0,242,59,0,0,76,0,0,0,0,0,107,85,36,44,0,5,67.57,32.43,22.65,0.29,0.29,0,4.48,0,1.33,0.09,0.35,0,2.73,0,3.49,0.85,0,0,1.1,0,0,0,0,0,1.54,1.23,0.52,0.63,0,0.07,1385,78,26,0,0,0,806,79,39,44,15,80,0,0,0,0,0,0,11,60,4,7,25,18,93,5.63,1.88,0,0,0,58.19,5.7,2.82,3.18,1.08,5.78,0,0,0,0,0,0,0.79,4.33,0.29,0.51,1.81,1.3,6.71
"06037401001","Census Tract 4010.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401001","Census Tract 4010.01",,,,2626,1940,0,0,304,0,149,233,73.88,0,0,11.58,0,5.67,8.87,2626,1844,782,527,0,66,0,173,0,0,23,27,0,0,123,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,70.22,29.78,20.07,0,2.51,0,6.59,0,0,0.88,1.03,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0.61,304,142,0,0,0,0,47,0,0,0,8,0,0,0,0,0,0,0,5,76,12,14,0,0,0,46.71,0,0,0,0,15.46,0,0,0,2.63,0,0,0,0,0,0,0,1.64,25,3.95,4.61,0,0,0
"06037401002","Census Tract 4010.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401002","Census Tract 4010.02",,,,4324,2228,440,0,205,0,700,751,51.53,10.18,0,4.74,0,16.19,17.37,4324,2714,1610,1352,92,62,0,39,0,25,0,0,0,14,0,15,0,0,0,0,0,0,0,0,15,0,50,30,5,0,15,62.77,37.23,31.27,2.13,1.43,0,0.9,0,0.58,0,0,0,0.32,0,0.35,0,0,0,0,0,0,0,0,0.35,0,1.16,0.69,0.12,0,0.35,205,0,0,0,0,0,46,123,0,0,6,21,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22.44,60,0,0,2.93,10.24,0,0,0,0,0,0,0,4.39,0,0,0,0,0
"06037401101","Census Tract 4011.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401101","Census Tract 4011.01",,,,5695,2299,162,85,639,14,1310,1186,40.37,2.84,1.49,11.22,0.25,23,20.83,5695,2841,2854,2216,102,0,0,327,41,150,0,16,28,92,0,85,6,0,0,73,0,0,0,0,6,0,124,80,25,0,19,49.89,50.11,38.91,1.79,0,0,5.74,0.72,2.63,0,0.28,0.49,1.62,0,1.49,0.11,0,0,1.28,0,0,0,0,0.11,0,2.18,1.4,0.44,0,0.33,639,96,0,0,0,0,259,152,0,0,20,11,0,0,0,0,0,0,0,98,0,0,0,3,0,15.02,0,0,0,0,40.53,23.79,0,0,3.13,1.72,0,0,0,0,0,0,0,15.34,0,0,0,0.47,0
"06037401102","Census Tract 4011.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401102","Census Tract 4011.02",,,,4073,2124,84,3,402,0,462,998,52.15,2.06,0.07,9.87,0,11.34,24.5,4073,2418,1655,1487,0,0,0,131,0,23,0,0,0,108,0,13,5,0,0,0,8,0,0,0,0,0,24,12,12,0,0,59.37,40.63,36.51,0,0,0,3.22,0,0.56,0,0,0,2.65,0,0.32,0.12,0,0,0,0.2,0,0,0,0,0,0.59,0.29,0.29,0,0,402,17,0,0,0,0,215,126,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,34,4.23,0,0,0,0,53.48,31.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,8.46
"06037401201","Census Tract 4012.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401201","Census Tract 4012.01",,,,3612,1555,29,73,363,0,286,1306,43.05,0.8,2.02,10.05,0,7.92,36.16,3612,1982,1630,1198,8,199,0,20,7,8,0,0,0,5,0,23,0,13,0,0,10,0,0,0,0,0,182,106,55,0,21,54.87,45.13,33.17,0.22,5.51,0,0.55,0.19,0.22,0,0,0,0.14,0,0.64,0,0.36,0,0,0.28,0,0,0,0,0,5.04,2.93,1.52,0,0.58,363,0,0,0,0,0,162,88,0,0,24,0,0,0,0,0,0,0,0,0,0,70,0,0,19,0,0,0,0,0,44.63,24.24,0,0,6.61,0,0,0,0,0,0,0,0,0,0,19.28,0,0,5.23
"06037401202","Census Tract 4012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401202","Census Tract 4012.02",,,,4344,2187,90,112,454,0,651,850,50.35,2.07,2.58,10.45,0,14.99,19.57,4344,2244,2100,1650,35,22,55,163,0,19,0,34,0,82,28,33,21,0,0,12,0,0,0,0,0,0,142,62,53,0,27,51.66,48.34,37.98,0.81,0.51,1.27,3.75,0,0.44,0,0.78,0,1.89,0.64,0.76,0.48,0,0,0.28,0,0,0,0,0,0,3.27,1.43,1.22,0,0.62,454,15,0,0,0,0,85,230,0,13,35,0,0,0,0,0,0,0,0,27,0,49,0,0,0,3.3,0,0,0,0,18.72,50.66,0,2.86,7.71,0,0,0,0,0,0,0,0,5.95,0,10.79,0,0,0
"06037401203","Census Tract 4012.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401203","Census Tract 4012.03",,,,4757,2152,146,65,557,0,796,1041,45.24,3.07,1.37,11.71,0,16.73,21.88,4757,2568,2189,1693,28,40,0,314,0,8,0,103,0,203,0,83,0,0,0,0,11,0,72,0,0,0,31,0,11,0,20,53.98,46.02,35.59,0.59,0.84,0,6.6,0,0.17,0,2.17,0,4.27,0,1.74,0,0,0,0,0.23,0,1.51,0,0,0,0.65,0,0.23,0,0.42,557,62,0,0,0,0,267,122,0,0,45,6,0,0,0,0,0,0,11,0,0,8,0,0,36,11.13,0,0,0,0,47.94,21.9,0,0,8.08,1.08,0,0,0,0,0,0,1.97,0,0,1.44,0,0,6.46
